,DLD1_WT_BR1,DLD1_WT_BR2,HCT116_Gemcitabine2uM_BR1,HCT116_Gemcitabine2uM_BR2,HCT116_WT_BR1,HCT116_WT_BR2,U2OS_WT_BR1,U2OS_WT_BR2
6544,0.00963302752293578,0.006422018348623854,0.0045871559633027525,0.005045871559633028,0.005045871559633028,0.0013761467889908258,0.0022935779816513763,0.004128440366972477
9084,0.0059594755661501785,0.009535160905840286,0.003575685339690107,0.003575685339690107,0.0011918951132300357,0.0011918951132300357,,0.009535160905840286
254,0.01419939577039275,0.00785498489425982,0.005740181268882176,0.00513595166163142,0.004833836858006042,0.004229607250755287,0.005438066465256798,0.004229607250755287
4388,0.0024019215372297837,0.008006405124099279,0.00600480384307446,0.003602882305844676,0.0016012810248198558,0.0020016012810248197,0.0016012810248198558,0.0016012810248198558
5364,0.009580838323353293,0.009580838323353293,0.0023952095808383233,0.00718562874251497,0.005988023952095809,0.0011976047904191617,0.003592814371257485,0.004790419161676647
5346,0.007231404958677686,0.005165289256198347,0.003615702479338843,0.0030991735537190084,0.0030991735537190084,0.0005165289256198347,0.0015495867768595042,0.0005165289256198347
3268,0.0047430830039525695,0.011857707509881422,0.0047430830039525695,0.0071146245059288534,0.006324110671936759,0.0031620553359683794,0.003952569169960474,
6194,0.002776492364645997,0.007866728366496992,0.0023137436372049976,0.0037019898195279964,0.0037019898195279964,0.0023137436372049976,0.0013882461823229986,0.0013882461823229986
7959,0.005985634477254589,0.004788507581803671,0.004788507581803671,0.0039904229848363925,0.0023942537909018356,0.0023942537909018356,0.003591380686352753,0.0011971268954509178
6763,0.0045223289994347085,0.00395703787450537,0.0022611644997173543,0.0016958733747880158,0.0016958733747880158,0.002826455624646693,0.0016958733747880158,
470,0.008659981768459436,0.007748404740200547,0.005925250683682771,0.0052415679124886054,0.004557885141294439,0.004102096627164996,0.006381039197812215,0.004329990884229718
2915,0.0036845983787767134,0.013264554163596167,0.0036845983787767134,0.008106116433308769,0.004421518054532056,0.002210759027266028,0.0014738393515106854,0.0014738393515106854
7679,0.010117145899893504,0.004792332268370607,0.003194888178913738,0.003727369542066028,0.005324813631522897,0.005324813631522897,0.0026624068157614484,0.003194888178913738
89,0.007930785868781542,0.004325883201153569,0.0007209805335255948,,0.003604902667627974,0.0021629416005767843,0.004325883201153569,0.0014419610670511895
1297,0.009210526315789473,0.009649122807017544,0.009649122807017544,0.005701754385964913,0.0021929824561403508,0.0030701754385964912,0.002631578947368421,0.0021929824561403508
5227,0.00761307657859382,0.006269592476489028,0.0044782803403493054,0.003134796238244514,0.0035826242722794446,0.0017913121361397223,0.005373936408419167,0.0022391401701746527
8763,0.00404040404040404,0.00202020202020202,0.00404040404040404,0.00808080808080808,0.00202020202020202,0.0030303030303030303,0.00101010101010101,0.00202020202020202
3872,0.012187299550994226,0.007055805003207184,0.0025657472738935213,0.0025657472738935213,0.0006414368184733803,0.0012828736369467607,0.0025657472738935213,0.0012828736369467607
6178,0.00620347394540943,0.00620347394540943,0.007444168734491315,0.0037220843672456576,0.0024813895781637717,0.004962779156327543,0.0012406947890818859,0.0012406947890818859
9954,0.008017492711370262,0.0058309037900874635,0.00510204081632653,0.0036443148688046646,0.00510204081632653,0.004373177842565598,0.004373177842565598,0.0029154518950437317
5977,0.01214470284237726,0.006718346253229974,0.0069767441860465115,0.004651162790697674,0.0031007751937984496,0.0020671834625322996,0.003875968992248062,0.003875968992248062
5310,0.013437849944008958,0.01791713325867861,0.011198208286674132,0.007838745800671893,0.007838745800671893,0.0033594624860022394,0.007838745800671893,0.004479283314669653
6164,0.021929824561403508,0.0043859649122807015,,,,0.0043859649122807015,0.0043859649122807015,
1942,0.012074643249176729,0.013172338090010977,0.0021953896816684962,0.005488474204171241,0.0021953896816684962,0.0010976948408342481,0.0021953896816684962,0.0043907793633369925
4030,0.00633855331841909,0.005592841163310962,0.003355704697986577,0.0018642803877703207,0.002609992542878449,0.0022371364653243847,0.0014914243102162564,0.0037285607755406414
4821,0.006910167818361303,0.007897334649555774,0.003948667324777887,0.009871668311944718,0.0029615004935834156,0.0009871668311944718,0.003948667324777887,0.0019743336623889436
7392,0.004651162790697674,0.0038054968287526427,0.005919661733615222,0.00718816067653277,0.0054968287526427064,0.0033826638477801266,0.002536997885835095,0.002959830866807611
3405,0.006153846153846154,0.006153846153846154,0.0035897435897435897,0.006153846153846154,0.0041025641025641026,0.0035897435897435897,0.0041025641025641026,0.005128205128205128
5084,0.014442518775274409,0.008087810514153668,0.005199306759098787,0.006932409012131715,0.007510109763142692,0.00462160600808781,0.005199306759098787,0.006354708261120739
6636,0.007087628865979381,0.008698453608247423,0.004510309278350515,0.005798969072164949,0.0035438144329896907,0.0035438144329896907,0.006443298969072165,0.0009664948453608248
1770,0.005415162454873646,0.007581227436823105,0.004693140794223827,0.004693140794223827,0.003971119133574007,0.004332129963898917,0.0010830324909747292,0.002888086642599278
7437,0.0073563218390804595,0.007816091954022988,0.003218390804597701,0.005057471264367816,0.0036781609195402297,0.003218390804597701,0.0022988505747126436,0.0009195402298850574
7880,0.007900334244910361,0.00850805226374962,0.00425402613187481,0.003342449103615922,0.003342449103615922,0.003950167122455181,0.0036463081130355514,0.004861744150714068
1759,0.004724409448818898,0.005118110236220472,0.005905511811023622,0.003937007874015748,0.003543307086614173,0.004330708661417323,0.0031496062992125984,0.0015748031496062992
5274,0.01381509032943677,0.012752391073326248,0.006376195536663124,0.007438894792773645,0.0010626992561105207,0.0021253985122210413,0.004250797024442083,
4825,0.0064464141821112,0.0056406124093473006,0.0024174053182917004,0.0024174053182917004,0.0032232070910556,0.0024174053182917004,0.0040290088638195,0.0040290088638195
1852,0.009480222294867604,0.007191892775416803,0.005557371690094802,0.0049035632559660015,0.003922850604772802,0.004576659038901602,0.0049035632559660015,0.002615233736515201
7618,0.004677268475210477,0.0037418147801683817,0.002806361085126286,0.002806361085126286,0.006548175865294668,0.0018709073900841909,0.0009354536950420954,
3272,0.006554307116104869,0.006554307116104869,0.0046816479400749065,0.009363295880149813,,0.0018726591760299626,0.0028089887640449437,0.0028089887640449437
815,0.006145741878841089,0.007023705004389816,0.0026338893766461808,0.001755926251097454,0.001755926251097454,0.0026338893766461808,0.001755926251097454,0.000877963125548727
4274,0.008187772925764192,0.006550218340611353,0.0054585152838427945,0.0027292576419213972,0.002183406113537118,0.0032751091703056767,0.0016375545851528383,0.0027292576419213972
4044,0.005405405405405406,0.0029484029484029483,0.0029484029484029483,0.003931203931203931,0.002457002457002457,0.002457002457002457,0.0019656019656019656,0.0029484029484029483
4731,0.005405405405405406,0.006126126126126126,0.006486486486486486,0.003963963963963964,0.005405405405405406,0.0036036036036036037,0.0025225225225225223,0.0025225225225225223
4335,0.014193548387096775,0.0064516129032258064,0.005161290322580645,0.003870967741935484,0.007741935483870968,0.003870967741935484,0.003870967741935484,0.0012903225806451613
3215,0.013836477987421384,0.007547169811320755,0.006289308176100629,0.005660377358490566,0.0031446540880503146,0.006289308176100629,0.00440251572327044,0.007547169811320755
7794,0.010157711841753542,0.005346164127238706,0.0021384656508954825,0.0024057738572574178,0.0024057738572574178,0.0021384656508954825,0.0021384656508954825,0.0016038492381716118
7718,0.0077459333849728895,0.008907823392718823,0.004260263361735089,0.0034856700232378003,0.0023237800154918666,0.0023237800154918666,0.0019364833462432224,0.0023237800154918666
7302,0.006753246753246753,0.00935064935064935,0.005714285714285714,0.004675324675324675,0.0036363636363636364,0.0025974025974025974,0.002077922077922078,0.002077922077922078
8025,0.0066841034582970065,0.006102877070619006,0.0031967451322290033,0.002906131938390003,0.003777971519907004,0.0014530659691950015,0.0023249055507120024,0.0023249055507120024
686,0.010069571585499816,0.010069571585499816,0.006224826071036251,0.005126327352618088,0.0045770779934090075,0.004393994873672647,0.0031124130355181254,0.004393994873672647
9407,0.010069225928256766,0.0062932662051604785,0.003775959723096287,0.0062932662051604785,0.0031466331025802393,0.0062932662051604785,,0.004405286343612335
7952,0.011578044596912522,0.007718696397941681,0.0038593481989708405,0.005574614065180103,0.008147512864493996,0.005574614065180103,0.002144082332761578,0.003001715265866209
7564,0.007293666026871401,0.007677543186180422,0.005374280230326296,0.004606525911708253,0.004222648752399232,0.0015355086372360845,0.0049904030710172746,0.003071017274472169
639,0.01628052598622417,0.015654351909830933,0.005948653725735754,0.010331872260488416,0.00469630557294928,0.005322479649342517,0.005322479649342517,0.008140262993112084
823,0.004909180166912126,0.004418262150220913,0.0039273441335297005,0.002454590083456063,0.0029455081001472753,0.005400098183603338,0.003436426116838488,0.0014727540500736377
3070,0.01119157340355497,0.004608294930875576,0.003949967083607637,0.0032916392363396972,0.0019749835418038184,0.003949967083607637,0.0019749835418038184,0.0006583278472679394
8995,0.015723270440251572,0.014150943396226415,,0.006289308176100629,0.0047169811320754715,0.0015723270440251573,0.0047169811320754715,0.0031446540880503146
9614,0.010923987255348202,0.006827492034592627,0.007282658170232135,0.004551661356395084,0.0009103322712790169,0.002275830678197542,0.0036413290851160674,0.004551661356395084
6577,0.014732965009208104,0.010128913443830571,0.009208103130755065,0.0050644567219152855,0.0032228360957642726,0.004143646408839779,0.0032228360957642726,0.0023020257826887663
4177,0.016241299303944315,0.0030935808197989174,0.004640371229698376,0.002320185614849188,0.0030935808197989174,0.002320185614849188,0.0007733952049497294,0.0030935808197989174
8547,0.0049172999552972736,0.005364327223960662,0.004023245417970496,0.001788109074653554,0.003576218149307108,0.004470272686633884,0.004023245417970496,0.0031291908806437194
1548,0.009664948453608248,0.007087628865979381,0.005154639175257732,0.005154639175257732,0.003865979381443299,0.0032216494845360823,0.004510309278350515,0.001288659793814433
6289,0.008620689655172414,0.005968169761273209,0.007957559681697613,0.004641909814323607,0.000663129973474801,0.003978779840848806,0.002652519893899204,0.001326259946949602
5368,0.006582884500299222,0.004189108318372232,0.004189108318372232,0.0047875523638539795,0.0005984440454817474,0.005385996409335727,0.0017953321364452424,0.004189108318372232
6506,0.01007979840403192,0.007139857202855943,0.0037799244015119695,0.0029399412011759767,0.0029399412011759767,0.0020999580008399833,0.00251994960100798,0.00041999160016799666
8525,0.011130434782608696,0.009391304347826087,0.008347826086956521,0.005565217391304348,0.0052173913043478265,0.007304347826086957,0.0041739130434782605,0.0010434782608695651
7739,0.007905138339920948,0.007601094557616297,0.0036485253876558225,0.005776831863788386,0.007601094557616297,0.0033444816053511705,0.0036485253876558225,0.0009121313469139556
2626,0.005076142131979695,0.009024252679075015,0.006204173716864072,0.005076142131979695,0.0028200789622109417,0.001692047377326565,0.00676818950930626,0.0028200789622109417
9831,0.008074534161490683,0.002484472049689441,0.0055900621118012426,0.002484472049689441,0.0018633540372670807,0.006211180124223602,0.004347826086956522,0.0018633540372670807
6487,0.00580875781948168,0.005361930294906166,0.00580875781948168,0.003127792672028597,0.0035746201966041107,0.004468275245755138,0.0035746201966041107,0.002234137622877569
7514,0.009727626459143969,0.006809338521400778,0.00632295719844358,0.0024319066147859923,0.007295719844357977,0.0024319066147859923,0.003404669260700389,0.0009727626459143969
4694,0.0063025210084033615,0.0070028011204481795,0.0021008403361344537,0.0021008403361344537,0.0028011204481792717,0.0014005602240896359,0.0007002801120448179,0.004901960784313725
2679,0.013166556945358789,0.005266622778143515,0.0013166556945358788,0.005924950625411455,0.0026333113890717576,0.0019749835418038184,0.0006583278472679394,0.0019749835418038184
3024,0.006853226727584237,0.003997715591090805,0.0017133066818960593,0.002284408909194746,0.002284408909194746,0.0028555111364934323,0.0005711022272986865,
9835,0.0075294117647058826,0.002823529411764706,0.004705882352941176,0.004705882352941176,0.0042352941176470585,0.002823529411764706,0.001411764705882353,0.004705882352941176
8595,0.00880503144654088,0.006289308176100629,0.006289308176100629,0.007547169811320755,0.0025157232704402514,0.007547169811320755,0.005031446540880503,0.0012578616352201257
5369,0.006647278770253427,0.008724553385957623,0.0024927295388450354,0.006647278770253427,0.004154549231408392,0.005816368923971749,0.0024927295388450354,0.0029081844619858743
6290,0.010443864229765013,0.005221932114882507,0.006092254134029591,0.0034812880765883376,0.0026109660574412533,0.005221932114882507,0.004351610095735422,0.0008703220191470844
3138,0.007629947544110634,0.008583690987124463,0.009537434430138292,0.0033381020505484026,0.005245588936576061,0.003814973772055317,0.0009537434430138292,0.001430615164520744
2446,0.0072254335260115606,0.011560693641618497,0.011560693641618497,0.008670520231213872,0.005780346820809248,0.004335260115606936,0.001445086705202312,0.001445086705202312
6156,0.013861386138613862,0.0019801980198019802,0.007920792079207921,0.009900990099009901,0.0039603960396039604,0.0019801980198019802,0.0039603960396039604,0.0019801980198019802
423,0.021634615384615384,0.021634615384615384,0.016826923076923076,0.009615384615384616,0.01201923076923077,0.002403846153846154,0.004807692307692308,0.001201923076923077
3949,0.0086812732534105,0.010748243075651096,0.0062009094667217855,0.0062009094667217855,0.005374121537825548,0.0016535758577924762,0.0033071517155849523,0.002066969822240595
3562,0.02631578947368421,0.010526315789473684,0.0035087719298245615,0.007017543859649123,0.0017543859649122807,0.0035087719298245615,,0.005263157894736842
4845,0.0038314176245210726,0.0071154898741105635,0.0016420361247947454,0.005473453749315818,0.0010946907498631637,0.002736726874657909,0.008210180623973728,0.0038314176245210726
5374,0.006499837504062398,0.006174845628859279,0.004224894377640559,0.0025999350016249595,0.0009749756256093598,0.0029249268768280793,0.003249918752031199,0.004224894377640559
4171,0.004480955937266617,0.008215085884988798,0.0014936519790888724,0.0022404779686333084,0.0037341299477221808,,0.0037341299477221808,0.0022404779686333084
2690,0.008450704225352112,0.004694835680751174,0.0028169014084507044,0.006572769953051643,0.003755868544600939,0.0018779342723004694,0.006572769953051643,0.0009389671361502347
8134,0.005176876617773943,0.008628127696289905,0.003451251078515962,0.004314063848144953,0.004314063848144953,0.001725625539257981,0.003451251078515962,
163,0.008787346221441126,0.007469244288224956,0.0026362038664323375,0.004393673110720563,0.0048330404217926184,0.0030755711775043936,0.003954305799648506,0.003954305799648506
2368,0.012142237640936688,0.006071118820468344,0.005203816131830009,0.005637467476149176,0.003469210754553339,0.004336513443191674,0.0026019080659150044,0.0026019080659150044
3986,0.011620795107033639,0.009785932721712538,0.009174311926605505,0.007951070336391437,0.004892966360856269,0.0061162079510703364,0.010397553516819572,0.003669724770642202
9791,0.016910069177555727,0.003843197540353574,0.0023059185242121443,0.005380476556495004,0.0030745580322828594,0.003843197540353574,0.003843197540353574,0.0023059185242121443
6900,0.011140235910878113,0.003931847968545216,0.00327653997378768,0.001965923984272608,,0.003931847968545216,0.001965923984272608,0.001310615989515072
3027,0.005333333333333333,0.005333333333333333,0.004,0.0022222222222222222,0.0035555555555555557,0.004,0.0057777777777777775,0.0013333333333333333
3528,0.009409751924721984,0.007271171941830625,0.0029940119760479044,0.0029940119760479044,0.003849443969204448,0.001710863986313088,0.0025662959794696323,0.0012831479897348161
3770,0.002364066193853428,0.009456264775413711,,,0.002364066193853428,0.004728132387706856,0.002364066193853428,
696,0.0063066614111154905,0.005912495072920773,0.0027591643673630273,0.0031533307055577452,0.0011824990145841545,0.005518328734726055,0.0027591643673630273,0.0035474970437524636
4222,0.011207335710646969,0.0025471217524197657,0.0020376974019358125,0.0056036678553234845,0.004584819154355578,0.003056546102903719,0.0020376974019358125,0.0025471217524197657
2045,0.03910614525139665,0.0111731843575419,0.027932960893854747,0.0111731843575419,0.00558659217877095,0.00558659217877095,,0.00558659217877095
2326,0.0038580246913580245,0.004629629629629629,0.0015432098765432098,0.0038580246913580245,0.0030864197530864196,0.0023148148148148147,0.0030864197530864196,0.0023148148148148147
9487,0.007865757734661772,0.0047194546407970635,0.005243838489774515,0.0047194546407970635,0.0036706869428421605,0.004195070791819612,0.0015731515469323545,0.0026219192448872575
147,0.009817671809256662,0.008882655446470314,0.007713884992987377,0.004908835904628331,0.0032725572697522207,0.004908835904628331,0.0023375409069658717,0.0023375409069658717
9568,0.00331858407079646,0.0011061946902654867,0.00331858407079646,0.0038716814159292035,0.0022123893805309734,0.00165929203539823,0.0022123893805309734,0.0011061946902654867
142,0.007053291536050157,0.0054858934169279,0.0023510971786833857,0.0023510971786833857,0.003134796238244514,0.001567398119122257,0.0054858934169279,0.003134796238244514
4590,0.009675190048375951,0.0082930200414651,0.006219765031098825,0.0027643400138217,0.006219765031098825,0.00138217000691085,0.00414651002073255,0.00138217000691085
8472,0.011098130841121495,0.012266355140186916,0.009345794392523364,0.004672897196261682,0.0040887850467289715,0.0040887850467289715,0.0005841121495327102,0.0011682242990654205
8719,0.0036730945821854912,0.0009182736455463728,0.0018365472910927456,,0.0018365472910927456,0.0009182736455463728,0.0027548209366391185,
561,0.0121580547112462,0.004342162396873643,0.00303951367781155,0.0039079461571862786,0.0060790273556231,0.005644811115935736,0.00303951367781155,0.004776378636561007
5430,0.00425273390036452,0.006075334143377886,0.006075334143377886,0.0036452004860267314,0.0054678007290400975,0.0036452004860267314,0.0006075334143377885,0.0018226002430133657
723,0.008825012607160867,0.008572869389813415,0.004286434694906707,0.0045385779122541605,0.0032778618255168935,0.00680786686838124,0.006051437216338881,0.0030257186081694403
5359,0.008433734939759036,0.01144578313253012,0.004216867469879518,0.005421686746987952,0.004819277108433735,0.006626506024096385,0.0024096385542168677,0.0012048192771084338
2718,0.0040253018976423235,0.005175388154111558,0.0023001725129384704,0.002875215641173088,0.002875215641173088,0.002875215641173088,0.002875215641173088,0.0040253018976423235
363,0.004172461752433936,0.0037088548910523874,0.005099675475197033,0.003245248029670839,0.0037088548910523874,0.004636068613815485,0.0013908205841446453,0.004172461752433936
1190,0.002881844380403458,0.001440922190201729,0.002881844380403458,0.001440922190201729,0.001440922190201729,0.001440922190201729,0.004322766570605188,0.001440922190201729
3751,0.012957998212689902,0.007596067917783735,0.006702412868632708,0.004915102770330653,0.003127792672028597,0.010723860589812333,0.00580875781948168,0.005361930294906166
4644,0.011111111111111112,0.011111111111111112,,,,,,
3188,0.008370895041854474,0.0077269800386349004,0.005795235028976175,0.003219575016097875,0.0019317450096587251,0.0025756600128783,0.003219575016097875,0.000643915003219575
4334,0.009548611111111112,0.003472222222222222,0.003472222222222222,0.004340277777777778,0.0026041666666666665,0.003472222222222222,0.004340277777777778,0.004340277777777778
6475,0.011272141706924315,0.00966183574879227,0.0042941492216854536,0.00322061191626409,0.0042941492216854536,0.001610305958132045,0.0010735373054213634,0.004830917874396135
7743,0.007985803016858917,0.007985803016858917,0.0013309671694764862,0.005323868677905945,0.003105590062111801,0.0013309671694764862,0.0026619343389529724,0.0022182786157941437
1854,0.007196710075394105,0.0054832076764907475,0.004455106237148732,0.0037697052775873888,0.00411240575736806,0.002398903358464702,0.0037697052775873888,0.0037697052775873888
4593,0.010271460014673514,0.005135730007336757,0.003668378576669112,0.00586940572267058,0.0022010271460014674,0.0022010271460014674,0.003668378576669112,0.0007336757153338225
2977,0.005655042412818096,0.00942507068803016,0.011310084825636193,0.00471253534401508,0.001885014137606032,0.005655042412818096,0.003770028275212064,0.010367577756833177
5047,0.008726003490401396,0.013961605584642234,0.010471204188481676,0.0034904013961605585,,0.0017452006980802793,0.005235602094240838,
9028,0.0020597322348094747,0.0020597322348094747,0.004119464469618949,0.006179196704428424,,0.0010298661174047373,,0.0010298661174047373
3769,0.008728179551122194,0.004987531172069825,0.0033250207813798837,0.003740648379052369,0.004156275976724855,0.0029093931837073984,0.0020781379883624274,0.005403158769742311
9008,0.011517615176151762,0.008130081300813009,0.0027100271002710027,0.009485094850948509,0.0040650406504065045,0.0027100271002710027,0.007452574525745257,0.0033875338753387536
2592,0.010050251256281407,0.006030150753768844,0.0020100502512562816,0.003015075376884422,0.005025125628140704,0.001507537688442211,0.0035175879396984926,0.0005025125628140704
7811,0.00799543118218161,0.004568817818389492,0.0057110222729868645,0.0034266133637921186,0.004568817818389492,0.0028555111364934323,0.0034266133637921186,0.001142204454597373
10047,0.011271133375078271,0.012523481527864746,0.005009392611145898,0.005635566687539136,0.008140262993112084,0.0012523481527864746,0.0012523481527864746,0.002504696305572949
200,0.005879208979155532,0.005879208979155532,0.0037413148049171567,0.005611972207375735,0.00347407803313736,0.002137894174238375,0.002672367717797969,0.002405130946018172
8132,0.013190954773869347,0.010050251256281407,0.008793969849246231,0.010050251256281407,0.005025125628140704,0.008793969849246231,0.00314070351758794,0.006909547738693468
2850,0.005841741901221455,0.0053106744556558685,0.005841741901221455,0.0026553372278279343,0.007434944237918215,0.003186404673393521,0.0026553372278279343,0.004248539564524694
4520,0.009689922480620155,0.009689922480620155,0.0048449612403100775,0.001937984496124031,0.006782945736434108,0.005813953488372093,0.006782945736434108,
315,0.00787132101300479,0.0037645448323066393,0.0027378507871321013,0.0017111567419575632,0.002053388090349076,0.001026694045174538,0.0013689253935660506,0.0017111567419575632
1189,0.007270323859881031,0.009253139458030404,0.004626569729015202,0.005948446794448116,0.0019828155981493722,0.004626569729015202,0.0039656311962987445,0.004626569729015202
8497,0.008398320335932814,0.003599280143971206,0.004199160167966407,0.0005998800239952009,0.002999400119976005,0.001799640071985603,0.001799640071985603,0.0005998800239952009
6777,0.010362694300518135,0.0051813471502590676,0.0007401924500370096,0.0051813471502590676,0.005921539600296077,0.003700962250185048,0.003700962250185048,0.0014803849000740192
2358,0.0044943820224719105,0.012359550561797753,0.0044943820224719105,0.0011235955056179776,0.008988764044943821,0.0033707865168539327,0.0011235955056179776,0.0022471910112359553
5957,0.00852099817407182,0.00426049908703591,0.0012172854534388314,0.0018259281801582471,0.002434570906877663,0.004869141813755326,0.0012172854534388314,0.0012172854534388314
5563,0.010666666666666666,0.010666666666666666,0.013333333333333334,0.009777777777777778,0.0071111111111111115,0.009777777777777778,0.009777777777777778,0.005333333333333333
7631,0.00796495420151334,0.0067702110712863405,0.00398247710075667,0.0027877339705296694,0.0023894862604540022,0.0023894862604540022,0.001991238550378335,0.0031859816806053365
7364,0.003367003367003367,0.003367003367003367,0.0016835016835016834,,,0.0016835016835016834,0.0016835016835016834,0.005050505050505051
7366,0.005007153075822604,0.008583690987124463,0.012875536480686695,0.005007153075822604,0.002861230329041488,0.002145922746781116,0.002861230329041488,0.000715307582260372
8431,0.012446518864255154,0.008556981719175419,0.0015558148580318942,0.004667444574095682,0.002333722287047841,0.0027226760015558148,0.002333722287047841,0.0015558148580318942
3674,0.007863695937090432,0.00655307994757536,0.005242463958060288,0.009174311926605505,0.007863695937090432,0.010484927916120577,0.001310615989515072,0.002621231979030144
4771,0.005213764337851929,0.0072992700729927005,0.0031282586027111575,0.005213764337851929,0.004171011470281543,0.005213764337851929,0.005213764337851929,0.006256517205422315
8867,0.0115990057995029,0.013256006628003313,0.0016570008285004142,0.007456503728251864,0.0016570008285004142,0.0033140016570008283,0.0016570008285004142,0.0016570008285004142
9565,0.012755102040816327,0.00510204081632653,0.003401360544217687,0.002976190476190476,0.0008503401360544217,0.0021258503401360546,0.0017006802721088435,0.00042517006802721087
3973,0.004453240969816922,0.007422068283028204,0.005937654626422563,0.004948045522018802,0.0029688273132112814,0.0019792182088075212,0.0034636318654131617,0.0029688273132112814
4046,0.003170289855072464,0.005434782608695652,0.003170289855072464,0.004076086956521739,0.0022644927536231885,0.0022644927536231885,0.0022644927536231885,0.0004528985507246377
1685,0.007661661048115232,0.006742261722341404,0.0058228623965675755,0.004903463070793748,0.00398406374501992,0.002451731535396874,0.003371130861170702,0.003371130861170702
5835,0.011682242990654205,0.007009345794392523,0.003894080996884735,0.006230529595015576,0.005451713395638629,0.006230529595015576,0.003115264797507788,0.005451713395638629
7152,0.004975124378109453,,0.009950248756218905,,,0.004975124378109453,,0.004975124378109453
4794,0.009127789046653144,0.008620689655172414,0.007606490872210953,0.0030425963488843813,0.002028397565922921,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604
2624,0.007889546351084813,0.007232084155161078,0.0046022353714661405,0.0046022353714661405,0.0013149243918474688,0.0019723865877712033,0.0019723865877712033,0.0013149243918474688
4486,0.01015228426395939,0.0055376095985233045,0.0046146746654360865,0.0055376095985233045,0.0036917397323488694,0.004153207198892478,0.0023073373327180432,0.005076142131979695
4468,0.011627906976744186,0.015503875968992248,0.00904392764857881,0.002583979328165375,0.00516795865633075,0.002583979328165375,,0.003875968992248062
7160,0.008630393996247656,0.008630393996247656,0.002626641651031895,0.007129455909943715,0.005628517823639775,0.00450281425891182,0.00225140712945591,0.001125703564727955
4580,0.006970069700697007,0.004510045100451004,0.007380073800738007,0.005740057400574006,0.002050020500205002,0.003280032800328003,0.003280032800328003,0.003280032800328003
9672,0.005813953488372093,0.002180232558139535,0.005087209302325582,0.005087209302325582,0.002180232558139535,0.003633720930232558,0.003633720930232558,0.00436046511627907
4026,0.011694152923538231,0.006896551724137931,0.004197901049475262,0.005097451274362818,0.003598200899550225,0.003598200899550225,0.0026986506746626685,0.0017991004497751124
1038,0.00837070254110613,0.0068759342301943195,0.006576980568011958,0.005680119581464873,0.006576980568011958,0.006576980568011958,0.003288490284005979,0.005082212257100149
2509,0.014123006833712985,0.007744874715261959,0.004555808656036446,0.005011389521640091,0.006378132118451025,0.004555808656036446,0.004555808656036446,0.00045558086560364467
7322,0.005376344086021506,0.0069124423963133645,0.0038402457757296467,0.0038402457757296467,0.007680491551459293,0.005376344086021506,0.005376344086021506,0.0030721966205837174
9509,0.0040290088638195,0.0056406124093473006,0.004834810636583401,0.0040290088638195,0.0008058017727639,0.0032232070910556,0.0016116035455278,0.0056406124093473006
9468,0.011881188118811881,0.011881188118811881,0.0029702970297029703,0.01287128712871287,0.0049504950495049506,0.01881188118811881,0.0009900990099009901,0.0049504950495049506
5443,0.00829531314807134,0.006636250518457071,0.002903359601824969,0.002903359601824969,0.0037328909166321027,0.004562422231439237,0.002903359601824969,0.002903359601824969
2750,0.01046337817638266,0.00523168908819133,0.004484304932735426,0.005979073243647235,0.0014947683109118087,0.0014947683109118087,0.009715994020926755,0.009715994020926755
475,0.006698187549251379,0.009456264775413711,0.0035460992907801418,0.0031520882584712374,0.0015760441292356187,0.00591016548463357,0.0027580772261623326,0.002364066193853428
8445,0.008849557522123894,0.005309734513274336,0.007079646017699115,0.005309734513274336,0.0035398230088495575,0.0017699115044247787,0.0017699115044247787,0.005309734513274336
409,0.007348283288990245,0.00658811605219815,0.004180919802356519,0.005827948815406056,0.00405422526289117,0.003294058026099075,0.002913974407703028,0.002280501710376283
900,0.01057340382269215,0.0065067100447336315,0.0032533550223668157,0.0016266775111834079,0.004066693777958519,0.0028466856445709637,0.0016266775111834079,0.0032533550223668157
1554,0.0031847133757961785,0.006369426751592357,0.0031847133757961785,0.0031847133757961785,0.004246284501061571,0.0010615711252653928,0.0021231422505307855,0.004246284501061571
9234,0.0014326647564469914,0.0071633237822349575,0.0014326647564469914,0.0057306590257879654,0.0014326647564469914,0.01002865329512894,0.0014326647564469914,0.0028653295128939827
3546,0.006042296072507553,0.004531722054380665,0.0015105740181268882,0.0030211480362537764,0.0037764350453172208,0.0007552870090634441,0.004531722054380665,0.0007552870090634441
9137,0.010452961672473868,0.0017421602787456446,0.005226480836236934,0.0017421602787456446,0.006968641114982578,0.008710801393728223,0.003484320557491289,0.0017421602787456446
8437,0.004830917874396135,0.012077294685990338,0.004830917874396135,0.00966183574879227,0.0024154589371980675,0.0024154589371980675,0.004830917874396135,0.0024154589371980675
626,0.010015022533800702,0.004506760140210316,0.005007511266900351,0.005007511266900351,0.005007511266900351,0.006509764646970456,0.00100150225338007,0.0035052578868302454
3614,0.010057471264367816,0.011494252873563218,0.0028735632183908046,0.004310344827586207,0.004310344827586207,0.0014367816091954023,,
7577,0.00866738894907909,0.00866738894907909,0.0021668472372697724,0.005417118093174431,0.005417118093174431,0.0032502708559046588,0.004333694474539545,
7876,0.010530579181855002,0.008910490076954233,0.0036452004860267314,0.006075334143377886,0.005670311867152693,0.0036452004860267314,0.0044552450384771165,0.002025111381125962
